data,estacao,ano,mes,horario,feriado,dia_trabalho,clima,quantidade
2011-01-18,inverno,2011,janeiro,22,nao,sim,nublado,33
2011-01-18,inverno,2011,janeiro,23,nao,sim,nublado,20
2011-01-19,inverno,2011,janeiro,0,nao,sim,nublado,3
2011-01-19,inverno,2011,janeiro,1,nao,sim,garoa,7
2011-01-19,inverno,2011,janeiro,2,nao,sim,garoa,3
2011-01-19,inverno,2011,janeiro,4,nao,sim,garoa,2
2011-01-19,inverno,2011,janeiro,5,nao,sim,nublado,7
2011-01-19,inverno,2011,janeiro,6,nao,sim,nublado,32
2011-01-19,inverno,2011,janeiro,7,nao,sim,nublado,90
2011-01-19,inverno,2011,janeiro,8,nao,sim,nublado,197
2011-01-19,inverno,2011,janeiro,9,nao,sim,nublado,109
2011-01-19,inverno,2011,janeiro,10,nao,sim,nublado,47
2011-01-19,inverno,2011,janeiro,11,nao,sim,nublado,52
2011-01-19,inverno,2011,janeiro,12,nao,sim,nublado,70
2011-01-19,inverno,2011,janeiro,13,nao,sim,ensolarado,78
2011-01-19,inverno,2011,janeiro,14,nao,sim,ensolarado,75
2011-01-19,inverno,2011,janeiro,15,nao,sim,ensolarado,82
2011-01-19,inverno,2011,janeiro,16,nao,sim,ensolarado,104
2011-01-19,inverno,2011,janeiro,17,nao,sim,ensolarado,197
2011-01-19,inverno,2011,janeiro,18,nao,sim,ensolarado,161
2011-01-19,inverno,2011,janeiro,19,nao,sim,ensolarado,112
2011-01-19,inverno,2011,janeiro,20,nao,sim,ensolarado,76
2011-01-19,inverno,2011,janeiro,21,nao,sim,ensolarado,59
2011-01-19,inverno,2011,janeiro,22,nao,sim,ensolarado,59
2011-01-19,inverno,2011,janeiro,23,nao,sim,ensolarado,28
2011-01-20,inverno,2011,janeiro,0,nao,sim,ensolarado,13
2011-01-20,inverno,2011,janeiro,1,nao,sim,ensolarado,5
2011-01-20,inverno,2011,janeiro,2,nao,sim,ensolarado,2
2011-01-20,inverno,2011,janeiro,3,nao,sim,ensolarado,1
2011-01-20,inverno,2011,janeiro,4,nao,sim,ensolarado,1
2011-01-20,inverno,2011,janeiro,5,nao,sim,ensolarado,6
2011-01-20,inverno,2011,janeiro,6,nao,sim,ensolarado,35
2011-01-20,inverno,2011,janeiro,7,nao,sim,ensolarado,101
2011-01-20,inverno,2011,janeiro,8,nao,sim,ensolarado,249
2011-01-20,inverno,2011,janeiro,9,nao,sim,nublado,143
2011-01-20,inverno,2011,janeiro,10,nao,sim,ensolarado,57
2011-01-20,inverno,2011,janeiro,11,nao,sim,nublado,68
2011-01-20,inverno,2011,janeiro,12,nao,sim,nublado,84
2011-01-20,inverno,2011,janeiro,13,nao,sim,nublado,98
2011-01-20,inverno,2011,janeiro,14,nao,sim,nublado,81
2011-01-20,inverno,2011,janeiro,15,nao,sim,nublado,70
2011-01-20,inverno,2011,janeiro,16,nao,sim,nublado,91
2011-01-20,inverno,2011,janeiro,17,nao,sim,nublado,215
2011-01-20,inverno,2011,janeiro,18,nao,sim,nublado,185
2011-01-20,inverno,2011,janeiro,19,nao,sim,ensolarado,152
2011-01-20,inverno,2011,janeiro,20,nao,sim,nublado,126
2011-01-20,inverno,2011,janeiro,21,nao,sim,nublado,57
2011-01-20,inverno,2011,janeiro,22,nao,sim,nublado,56
2011-01-20,inverno,2011,janeiro,23,nao,sim,nublado,31
2011-01-21,inverno,2011,janeiro,0,nao,sim,nublado,21
2011-01-21,inverno,2011,janeiro,1,nao,sim,nublado,6
2011-01-21,inverno,2011,janeiro,2,nao,sim,garoa,2
2011-01-21,inverno,2011,janeiro,3,nao,sim,garoa,1
2011-01-21,inverno,2011,janeiro,4,nao,sim,nublado,1
2011-01-21,inverno,2011,janeiro,5,nao,sim,ensolarado,5
2011-01-21,inverno,2011,janeiro,6,nao,sim,ensolarado,27
2011-01-21,inverno,2011,janeiro,7,nao,sim,ensolarado,68
2011-01-21,inverno,2011,janeiro,8,nao,sim,ensolarado,217
2011-01-21,inverno,2011,janeiro,9,nao,sim,ensolarado,166
2011-01-21,inverno,2011,janeiro,10,nao,sim,ensolarado,63
2011-01-21,inverno,2011,janeiro,11,nao,sim,ensolarado,59
2011-01-21,inverno,2011,janeiro,12,nao,sim,ensolarado,78
2011-01-21,inverno,2011,janeiro,13,nao,sim,ensolarado,73
2011-01-21,inverno,2011,janeiro,14,nao,sim,ensolarado,62
2011-01-21,inverno,2011,janeiro,15,nao,sim,ensolarado,65
2011-01-21,inverno,2011,janeiro,16,nao,sim,ensolarado,97
2011-01-21,inverno,2011,janeiro,17,nao,sim,ensolarado,161
2011-01-21,inverno,2011,janeiro,18,nao,sim,ensolarado,120
2011-01-21,inverno,2011,janeiro,19,nao,sim,ensolarado,96
2011-01-21,inverno,2011,janeiro,20,nao,sim,ensolarado,53
2011-01-21,inverno,2011,janeiro,21,nao,sim,ensolarado,41
2011-01-21,inverno,2011,janeiro,22,nao,sim,ensolarado,34
2011-01-21,inverno,2011,janeiro,23,nao,sim,ensolarado,27
2011-01-22,inverno,2011,janeiro,0,nao,nao,ensolarado,13
2011-01-22,inverno,2011,janeiro,1,nao,nao,nublado,12
2011-01-22,inverno,2011,janeiro,2,nao,nao,nublado,11
2011-01-22,inverno,2011,janeiro,3,nao,nao,nublado,7
2011-01-22,inverno,2011,janeiro,4,nao,nao,nublado,3
2011-01-22,inverno,2011,janeiro,6,nao,nao,nublado,2
2011-01-22,inverno,2011,janeiro,7,nao,nao,ensolarado,8
2011-01-22,inverno,2011,janeiro,8,nao,nao,ensolarado,27
2011-01-22,inverno,2011,janeiro,9,nao,nao,ensolarado,40
2011-01-22,inverno,2011,janeiro,10,nao,nao,nublado,53
2011-01-22,inverno,2011,janeiro,11,nao,nao,nublado,63
2011-01-22,inverno,2011,janeiro,12,nao,nao,nublado,70
2011-01-22,inverno,2011,janeiro,13,nao,nao,ensolarado,84
2011-01-22,inverno,2011,janeiro,14,nao,nao,ensolarado,75
2011-01-22,inverno,2011,janeiro,15,nao,nao,ensolarado,103
2011-01-22,inverno,2011,janeiro,16,nao,nao,ensolarado,83
2011-01-22,inverno,2011,janeiro,17,nao,nao,ensolarado,67
2011-01-22,inverno,2011,janeiro,18,nao,nao,ensolarado,54
2011-01-22,inverno,2011,janeiro,19,nao,nao,ensolarado,59
2011-01-22,inverno,2011,janeiro,20,nao,nao,ensolarado,45
2011-01-22,inverno,2011,janeiro,21,nao,nao,ensolarado,39
2011-01-22,inverno,2011,janeiro,22,nao,nao,ensolarado,30
2011-01-22,inverno,2011,janeiro,23,nao,nao,ensolarado,33
2011-01-23,inverno,2011,janeiro,0,nao,nao,ensolarado,22
2011-01-23,inverno,2011,janeiro,1,nao,nao,ensolarado,13
2011-01-23,inverno,2011,janeiro,2,nao,nao,ensolarado,18
2011-01-23,inverno,2011,janeiro,3,nao,nao,ensolarado,5
2011-01-23,inverno,2011,janeiro,5,nao,nao,nublado,3
2011-01-23,inverno,2011,janeiro,6,nao,nao,nublado,1
2011-01-23,inverno,2011,janeiro,7,nao,nao,ensolarado,2
2011-01-23,inverno,2011,janeiro,8,nao,nao,ensolarado,19
2011-01-23,inverno,2011,janeiro,9,nao,nao,ensolarado,28
2011-01-23,inverno,2011,janeiro,10,nao,nao,ensolarado,58
2011-01-23,inverno,2011,janeiro,11,nao,nao,ensolarado,99
2011-01-23,inverno,2011,janeiro,12,nao,nao,ensolarado,116
2011-01-23,inverno,2011,janeiro,13,nao,nao,ensolarado,87
2011-01-23,inverno,2011,janeiro,14,nao,nao,ensolarado,110
2011-01-23,inverno,2011,janeiro,15,nao,nao,ensolarado,77
2011-01-23,inverno,2011,janeiro,16,nao,nao,ensolarado,65
2011-01-23,inverno,2011,janeiro,17,nao,nao,ensolarado,55
2011-01-23,inverno,2011,janeiro,18,nao,nao,ensolarado,49
2011-01-23,inverno,2011,janeiro,19,nao,nao,ensolarado,50
2011-01-23,inverno,2011,janeiro,20,nao,nao,ensolarado,35
2011-01-23,inverno,2011,janeiro,21,nao,nao,ensolarado,25
2011-01-23,inverno,2011,janeiro,22,nao,nao,ensolarado,28
2011-01-23,inverno,2011,janeiro,23,nao,nao,ensolarado,21
2011-01-24,inverno,2011,janeiro,0,nao,sim,ensolarado,7
2011-01-24,inverno,2011,janeiro,1,nao,sim,ensolarado,1
2011-01-24,inverno,2011,janeiro,3,nao,sim,ensolarado,1
2011-01-24,inverno,2011,janeiro,4,nao,sim,ensolarado,1
2011-01-24,inverno,2011,janeiro,5,nao,sim,ensolarado,5
2011-01-24,inverno,2011,janeiro,6,nao,sim,ensolarado,15
2011-01-24,inverno,2011,janeiro,7,nao,sim,ensolarado,84
2011-01-24,inverno,2011,janeiro,8,nao,sim,ensolarado,177
2011-01-24,inverno,2011,janeiro,9,nao,sim,ensolarado,102
2011-01-24,inverno,2011,janeiro,10,nao,sim,ensolarado,40
2011-01-24,inverno,2011,janeiro,11,nao,sim,ensolarado,46
2011-01-24,inverno,2011,janeiro,12,nao,sim,nublado,63
2011-01-24,inverno,2011,janeiro,13,nao,sim,nublado,60
2011-01-24,inverno,2011,janeiro,14,nao,sim,nublado,45
2011-01-24,inverno,2011,janeiro,15,nao,sim,ensolarado,57
2011-01-24,inverno,2011,janeiro,16,nao,sim,ensolarado,70
2011-01-24,inverno,2011,janeiro,17,nao,sim,ensolarado,184
2011-01-24,inverno,2011,janeiro,18,nao,sim,ensolarado,153
2011-01-24,inverno,2011,janeiro,19,nao,sim,ensolarado,106
2011-01-24,inverno,2011,janeiro,20,nao,sim,ensolarado,81
2011-01-24,inverno,2011,janeiro,21,nao,sim,ensolarado,59
2011-01-24,inverno,2011,janeiro,22,nao,sim,nublado,35
2011-01-24,inverno,2011,janeiro,23,nao,sim,nublado,24
2011-01-25,inverno,2011,janeiro,0,nao,sim,nublado,9
2011-01-25,inverno,2011,janeiro,1,nao,sim,nublado,5
2011-01-25,inverno,2011,janeiro,2,nao,sim,ensolarado,2
2011-01-25,inverno,2011,janeiro,4,nao,sim,ensolarado,1
2011-01-25,inverno,2011,janeiro,5,nao,sim,ensolarado,9
2011-01-25,inverno,2011,janeiro,6,nao,sim,ensolarado,36
2011-01-25,inverno,2011,janeiro,7,nao,sim,ensolarado,108
2011-01-25,inverno,2011,janeiro,8,nao,sim,nublado,238
2011-01-25,inverno,2011,janeiro,9,nao,sim,nublado,144
2011-01-25,inverno,2011,janeiro,10,nao,sim,nublado,55
2011-01-25,inverno,2011,janeiro,11,nao,sim,nublado,61
2011-01-25,inverno,2011,janeiro,12,nao,sim,nublado,106
2011-01-25,inverno,2011,janeiro,13,nao,sim,nublado,93
2011-01-25,inverno,2011,janeiro,14,nao,sim,nublado,68
2011-01-25,inverno,2011,janeiro,15,nao,sim,nublado,84
2011-01-25,inverno,2011,janeiro,16,nao,sim,nublado,116
2011-01-25,inverno,2011,janeiro,17,nao,sim,ensolarado,222
2011-01-25,inverno,2011,janeiro,18,nao,sim,nublado,225
2011-01-25,inverno,2011,janeiro,19,nao,sim,nublado,146
2011-01-25,inverno,2011,janeiro,20,nao,sim,ensolarado,119
2011-01-25,inverno,2011,janeiro,21,nao,sim,ensolarado,45
2011-01-25,inverno,2011,janeiro,22,nao,sim,ensolarado,53
2011-01-25,inverno,2011,janeiro,23,nao,sim,nublado,40
2011-01-26,inverno,2011,janeiro,0,nao,sim,nublado,17
2011-01-26,inverno,2011,janeiro,1,nao,sim,nublado,5
2011-01-26,inverno,2011,janeiro,2,nao,sim,garoa,10
2011-01-26,inverno,2011,janeiro,5,nao,sim,garoa,1
2011-01-26,inverno,2011,janeiro,6,nao,sim,garoa,8
2011-01-26,inverno,2011,janeiro,7,nao,sim,garoa,30
2011-01-26,inverno,2011,janeiro,8,nao,sim,garoa,72
2011-01-26,inverno,2011,janeiro,9,nao,sim,garoa,58
2011-01-26,inverno,2011,janeiro,10,nao,sim,garoa,28
2011-01-26,inverno,2011,janeiro,11,nao,sim,garoa,41
2011-01-26,inverno,2011,janeiro,12,nao,sim,garoa,48
2011-01-26,inverno,2011,janeiro,13,nao,sim,garoa,47
2011-01-26,inverno,2011,janeiro,14,nao,sim,garoa,36
2011-01-26,inverno,2011,janeiro,15,nao,sim,garoa,43
2011-01-26,inverno,2011,janeiro,16,nao,sim,chuvoso,36
2011-01-26,inverno,2011,janeiro,17,nao,sim,garoa,26
2011-01-27,inverno,2011,janeiro,16,nao,sim,ensolarado,24
2011-01-27,inverno,2011,janeiro,17,nao,sim,ensolarado,84
2011-01-27,inverno,2011,janeiro,18,nao,sim,ensolarado,104
2011-01-27,inverno,2011,janeiro,19,nao,sim,ensolarado,79
2011-01-27,inverno,2011,janeiro,20,nao,sim,ensolarado,59
2011-01-27,inverno,2011,janeiro,21,nao,sim,ensolarado,38
2011-01-27,inverno,2011,janeiro,22,nao,sim,ensolarado,27
2011-01-27,inverno,2011,janeiro,23,nao,sim,ensolarado,16
2011-01-28,inverno,2011,janeiro,0,nao,sim,nublado,9
2011-01-28,inverno,2011,janeiro,1,nao,sim,nublado,3
2011-01-28,inverno,2011,janeiro,2,nao,sim,nublado,2
2011-01-28,inverno,2011,janeiro,3,nao,sim,nublado,1
2011-01-28,inverno,2011,janeiro,5,nao,sim,nublado,4
2011-01-28,inverno,2011,janeiro,6,nao,sim,nublado,16
2011-01-28,inverno,2011,janeiro,7,nao,sim,nublado,60
2011-01-28,inverno,2011,janeiro,8,nao,sim,nublado,157
2011-01-28,inverno,2011,janeiro,9,nao,sim,garoa,101
2011-01-28,inverno,2011,janeiro,10,nao,sim,garoa,49
2011-01-28,inverno,2011,janeiro,11,nao,sim,garoa,30
2011-01-28,inverno,2011,janeiro,12,nao,sim,garoa,29
2011-01-28,inverno,2011,janeiro,13,nao,sim,garoa,31
2011-01-28,inverno,2011,janeiro,14,nao,sim,garoa,38
2011-01-28,inverno,2011,janeiro,15,nao,sim,nublado,41
2011-01-28,inverno,2011,janeiro,16,nao,sim,ensolarado,80
2011-01-28,inverno,2011,janeiro,17,nao,sim,ensolarado,149
2011-01-28,inverno,2011,janeiro,18,nao,sim,ensolarado,109
2011-01-28,inverno,2011,janeiro,19,nao,sim,nublado,89
2011-01-28,inverno,2011,janeiro,20,nao,sim,nublado,62
2011-01-28,inverno,2011,janeiro,21,nao,sim,nublado,58
2011-01-28,inverno,2011,janeiro,22,nao,sim,ensolarado,26
2011-01-28,inverno,2011,janeiro,23,nao,sim,ensolarado,23
2011-01-29,inverno,2011,janeiro,0,nao,nao,ensolarado,28
2011-01-29,inverno,2011,janeiro,1,nao,nao,ensolarado,20
2011-01-29,inverno,2011,janeiro,2,nao,nao,ensolarado,15
2011-01-29,inverno,2011,janeiro,3,nao,nao,ensolarado,8
2011-01-29,inverno,2011,janeiro,4,nao,nao,ensolarado,3
2011-01-29,inverno,2011,janeiro,6,nao,nao,ensolarado,2
2011-01-29,inverno,2011,janeiro,7,nao,nao,ensolarado,5
2011-01-29,inverno,2011,janeiro,8,nao,nao,ensolarado,34
2011-01-29,inverno,2011,janeiro,9,nao,nao,ensolarado,34
2011-01-29,inverno,2011,janeiro,10,nao,nao,nublado,55
2011-01-29,inverno,2011,janeiro,11,nao,nao,nublado,64
2011-01-29,inverno,2011,janeiro,12,nao,nao,nublado,78
2011-01-29,inverno,2011,janeiro,13,nao,nao,nublado,65
2011-01-29,inverno,2011,janeiro,14,nao,nao,nublado,99
2011-01-29,inverno,2011,janeiro,15,nao,nao,ensolarado,120
2011-01-29,inverno,2011,janeiro,16,nao,nao,ensolarado,107
2011-01-29,inverno,2011,janeiro,17,nao,nao,ensolarado,91
2011-01-29,inverno,2011,janeiro,18,nao,nao,ensolarado,68
2011-01-29,inverno,2011,janeiro,19,nao,nao,nublado,58
2011-01-29,inverno,2011,janeiro,20,nao,nao,ensolarado,43
2011-01-29,inverno,2011,janeiro,21,nao,nao,ensolarado,36
2011-01-29,inverno,2011,janeiro,22,nao,nao,ensolarado,32
2011-01-29,inverno,2011,janeiro,23,nao,nao,ensolarado,33
2011-01-30,inverno,2011,janeiro,0,nao,nao,ensolarado,33
2011-01-30,inverno,2011,janeiro,1,nao,nao,ensolarado,29
2011-01-30,inverno,2011,janeiro,2,nao,nao,ensolarado,11
2011-01-30,inverno,2011,janeiro,3,nao,nao,ensolarado,8
2011-01-30,inverno,2011,janeiro,4,nao,nao,ensolarado,1
2011-01-30,inverno,2011,janeiro,5,nao,nao,ensolarado,3
2011-01-30,inverno,2011,janeiro,7,nao,nao,ensolarado,3
2011-01-30,inverno,2011,janeiro,8,nao,nao,nublado,12
2011-01-30,inverno,2011,janeiro,9,nao,nao,nublado,38
2011-01-30,inverno,2011,janeiro,10,nao,nao,nublado,64
2011-01-30,inverno,2011,janeiro,11,nao,nao,ensolarado,59
2011-01-30,inverno,2011,janeiro,12,nao,nao,ensolarado,97
2011-01-30,inverno,2011,janeiro,13,nao,nao,ensolarado,84
2011-01-30,inverno,2011,janeiro,14,nao,nao,ensolarado,122
2011-01-30,inverno,2011,janeiro,15,nao,nao,ensolarado,109
2011-01-30,inverno,2011,janeiro,16,nao,nao,ensolarado,123
2011-01-30,inverno,2011,janeiro,17,nao,nao,ensolarado,77
2011-01-30,inverno,2011,janeiro,18,nao,nao,ensolarado,65
2011-01-30,inverno,2011,janeiro,19,nao,nao,ensolarado,55
2011-01-30,inverno,2011,janeiro,20,nao,nao,nublado,33
2011-01-30,inverno,2011,janeiro,21,nao,nao,nublado,28
2011-01-30,inverno,2011,janeiro,22,nao,nao,nublado,21
2011-01-30,inverno,2011,janeiro,23,nao,nao,nublado,21
2011-01-31,inverno,2011,janeiro,0,nao,sim,nublado,7
2011-01-31,inverno,2011,janeiro,1,nao,sim,ensolarado,7
2011-01-31,inverno,2011,janeiro,2,nao,sim,ensolarado,1
2011-01-31,inverno,2011,janeiro,3,nao,sim,ensolarado,2
2011-01-31,inverno,2011,janeiro,4,nao,sim,ensolarado,2
2011-01-31,inverno,2011,janeiro,5,nao,sim,ensolarado,8
2011-01-31,inverno,2011,janeiro,6,nao,sim,ensolarado,37
2011-01-31,inverno,2011,janeiro,7,nao,sim,nublado,72
2011-01-31,inverno,2011,janeiro,8,nao,sim,nublado,185
2011-01-31,inverno,2011,janeiro,9,nao,sim,nublado,112
2011-01-31,inverno,2011,janeiro,10,nao,sim,nublado,69
2011-01-31,inverno,2011,janeiro,11,nao,sim,nublado,48
2011-01-31,inverno,2011,janeiro,12,nao,sim,nublado,68
2011-01-31,inverno,2011,janeiro,13,nao,sim,nublado,54
2011-01-31,inverno,2011,janeiro,14,nao,sim,nublado,86
2011-01-31,inverno,2011,janeiro,15,nao,sim,nublado,44
2011-01-31,inverno,2011,janeiro,16,nao,sim,nublado,86
2011-01-31,inverno,2011,janeiro,17,nao,sim,nublado,161
2011-01-31,inverno,2011,janeiro,18,nao,sim,nublado,156
2011-01-31,inverno,2011,janeiro,19,nao,sim,ensolarado,111
2011-01-31,inverno,2011,janeiro,20,nao,sim,garoa,78
2011-01-31,inverno,2011,janeiro,21,nao,sim,garoa,56
2011-01-31,inverno,2011,janeiro,22,nao,sim,nublado,34
2011-01-31,inverno,2011,janeiro,23,nao,sim,nublado,17
2011-02-01,inverno,2011,fevereiro,0,nao,sim,nublado,8
2011-02-01,inverno,2011,fevereiro,1,nao,sim,nublado,3
2011-02-01,inverno,2011,fevereiro,2,nao,sim,nublado,2
2011-02-01,inverno,2011,fevereiro,3,nao,sim,nublado,2
2011-02-01,inverno,2011,fevereiro,5,nao,sim,garoa,3
2011-02-01,inverno,2011,fevereiro,6,nao,sim,garoa,22
2011-02-01,inverno,2011,fevereiro,7,nao,sim,garoa,52
2011-02-01,inverno,2011,fevereiro,8,nao,sim,garoa,135
2011-02-01,inverno,2011,fevereiro,9,nao,sim,nublado,116
2011-02-01,inverno,2011,fevereiro,10,nao,sim,nublado,47
2011-02-01,inverno,2011,fevereiro,11,nao,sim,nublado,51
2011-02-01,inverno,2011,fevereiro,12,nao,sim,nublado,55
2011-02-01,inverno,2011,fevereiro,13,nao,sim,nublado,52
2011-02-01,inverno,2011,fevereiro,14,nao,sim,nublado,54
2011-02-01,inverno,2011,fevereiro,15,nao,sim,nublado,52
2011-02-01,inverno,2011,fevereiro,16,nao,sim,nublado,64
2011-02-01,inverno,2011,fevereiro,17,nao,sim,nublado,176
2011-02-01,inverno,2011,fevereiro,18,nao,sim,nublado,168
2011-02-01,inverno,2011,fevereiro,19,nao,sim,nublado,108
2011-02-01,inverno,2011,fevereiro,20,nao,sim,nublado,74
2011-02-01,inverno,2011,fevereiro,21,nao,sim,nublado,64
2011-02-01,inverno,2011,fevereiro,22,nao,sim,nublado,36
2011-02-01,inverno,2011,fevereiro,23,nao,sim,garoa,16
2011-02-02,inverno,2011,fevereiro,0,nao,sim,garoa,2
2011-02-02,inverno,2011,fevereiro,1,nao,sim,garoa,3
2011-02-02,inverno,2011,fevereiro,2,nao,sim,garoa,4
2011-02-02,inverno,2011,fevereiro,3,nao,sim,garoa,1
2011-02-02,inverno,2011,fevereiro,4,nao,sim,garoa,1
2011-02-02,inverno,2011,fevereiro,5,nao,sim,garoa,3
2011-02-02,inverno,2011,fevereiro,6,nao,sim,garoa,18
2011-02-02,inverno,2011,fevereiro,7,nao,sim,garoa,49
2011-02-02,inverno,2011,fevereiro,8,nao,sim,garoa,155
2011-02-02,inverno,2011,fevereiro,9,nao,sim,nublado,123
2011-02-02,inverno,2011,fevereiro,10,nao,sim,nublado,61
2011-02-02,inverno,2011,fevereiro,11,nao,sim,nublado,52
2011-02-02,inverno,2011,fevereiro,12,nao,sim,nublado,64
2011-02-02,inverno,2011,fevereiro,13,nao,sim,ensolarado,75
2011-02-02,inverno,2011,fevereiro,14,nao,sim,ensolarado,63
2011-02-02,inverno,2011,fevereiro,15,nao,sim,ensolarado,76
2011-02-02,inverno,2011,fevereiro,16,nao,sim,ensolarado,103
2011-02-02,inverno,2011,fevereiro,17,nao,sim,ensolarado,190
2011-02-02,inverno,2011,fevereiro,18,nao,sim,ensolarado,182
2011-02-02,inverno,2011,fevereiro,19,nao,sim,ensolarado,91
2011-02-02,inverno,2011,fevereiro,20,nao,sim,ensolarado,75
2011-02-02,inverno,2011,fevereiro,21,nao,sim,ensolarado,63
2011-02-02,inverno,2011,fevereiro,22,nao,sim,ensolarado,40
2011-02-02,inverno,2011,fevereiro,23,nao,sim,ensolarado,32
2011-02-03,inverno,2011,fevereiro,0,nao,sim,ensolarado,12
2011-02-03,inverno,2011,fevereiro,1,nao,sim,ensolarado,5
2011-02-03,inverno,2011,fevereiro,2,nao,sim,ensolarado,2
2011-02-03,inverno,2011,fevereiro,3,nao,sim,ensolarado,1
2011-02-03,inverno,2011,fevereiro,5,nao,sim,ensolarado,2
2011-02-03,inverno,2011,fevereiro,6,nao,sim,ensolarado,39
2011-02-03,inverno,2011,fevereiro,7,nao,sim,ensolarado,87
2011-02-03,inverno,2011,fevereiro,8,nao,sim,ensolarado,188
2011-02-03,inverno,2011,fevereiro,9,nao,sim,ensolarado,133
2011-02-03,inverno,2011,fevereiro,10,nao,sim,ensolarado,52
2011-02-03,inverno,2011,fevereiro,11,nao,sim,ensolarado,64
2011-02-03,inverno,2011,fevereiro,12,nao,sim,ensolarado,69
2011-02-03,inverno,2011,fevereiro,13,nao,sim,ensolarado,51
2011-02-03,inverno,2011,fevereiro,14,nao,sim,ensolarado,47
2011-02-03,inverno,2011,fevereiro,15,nao,sim,ensolarado,60
2011-02-03,inverno,2011,fevereiro,16,nao,sim,ensolarado,78
2011-02-03,inverno,2011,fevereiro,17,nao,sim,ensolarado,175
2011-02-03,inverno,2011,fevereiro,18,nao,sim,ensolarado,147
2011-02-03,inverno,2011,fevereiro,19,nao,sim,ensolarado,96
2011-02-03,inverno,2011,fevereiro,20,nao,sim,ensolarado,109
2011-02-03,inverno,2011,fevereiro,21,nao,sim,ensolarado,54
2011-02-03,inverno,2011,fevereiro,22,nao,sim,ensolarado,41
2011-02-03,inverno,2011,fevereiro,23,nao,sim,ensolarado,38
2011-02-04,inverno,2011,fevereiro,0,nao,sim,nublado,13
2011-02-04,inverno,2011,fevereiro,1,nao,sim,nublado,7
2011-02-04,inverno,2011,fevereiro,2,nao,sim,nublado,1
2011-02-04,inverno,2011,fevereiro,3,nao,sim,nublado,1
2011-02-04,inverno,2011,fevereiro,5,nao,sim,nublado,7
2011-02-04,inverno,2011,fevereiro,6,nao,sim,nublado,28
2011-02-04,inverno,2011,fevereiro,7,nao,sim,ensolarado,87
2011-02-04,inverno,2011,fevereiro,8,nao,sim,ensolarado,220
2011-02-04,inverno,2011,fevereiro,9,nao,sim,nublado,127
2011-02-04,inverno,2011,fevereiro,10,nao,sim,nublado,51
2011-02-04,inverno,2011,fevereiro,11,nao,sim,ensolarado,64
2011-02-04,inverno,2011,fevereiro,12,nao,sim,nublado,86
2011-02-04,inverno,2011,fevereiro,13,nao,sim,nublado,82
2011-02-04,inverno,2011,fevereiro,14,nao,sim,nublado,91
2011-02-04,inverno,2011,fevereiro,15,nao,sim,nublado,90
2011-02-04,inverno,2011,fevereiro,16,nao,sim,nublado,99
2011-02-04,inverno,2011,fevereiro,17,nao,sim,nublado,205
2011-02-04,inverno,2011,fevereiro,18,nao,sim,nublado,155
2011-02-04,inverno,2011,fevereiro,19,nao,sim,nublado,103
2011-02-04,inverno,2011,fevereiro,20,nao,sim,nublado,71
2011-02-04,inverno,2011,fevereiro,21,nao,sim,nublado,43
2011-02-04,inverno,2011,fevereiro,22,nao,sim,nublado,46
2011-02-04,inverno,2011,fevereiro,23,nao,sim,nublado,31
2011-02-05,inverno,2011,fevereiro,0,nao,nao,nublado,39
2011-02-05,inverno,2011,fevereiro,1,nao,nao,nublado,18
2011-02-05,inverno,2011,fevereiro,2,nao,nao,nublado,17
2011-02-05,inverno,2011,fevereiro,3,nao,nao,nublado,11
2011-02-05,inverno,2011,fevereiro,4,nao,nao,garoa,8
2011-02-05,inverno,2011,fevereiro,5,nao,nao,garoa,9
2011-02-05,inverno,2011,fevereiro,6,nao,nao,garoa,4
2011-02-05,inverno,2011,fevereiro,7,nao,nao,garoa,4
2011-02-05,inverno,2011,fevereiro,8,nao,nao,garoa,10
2011-02-05,inverno,2011,fevereiro,9,nao,nao,garoa,20
2011-02-05,inverno,2011,fevereiro,10,nao,nao,garoa,34
2011-02-05,inverno,2011,fevereiro,11,nao,nao,garoa,47
2011-02-05,inverno,2011,fevereiro,12,nao,nao,garoa,52
2011-02-05,inverno,2011,fevereiro,13,nao,nao,garoa,72
2011-02-05,inverno,2011,fevereiro,14,nao,nao,garoa,55
2011-02-05,inverno,2011,fevereiro,15,nao,nao,garoa,60
2011-02-05,inverno,2011,fevereiro,16,nao,nao,garoa,71
